lon,lat,object_id,mat_type,mat_tech,mat_prop,llrs,llrs_duct,height,height_1,yr_built,occupy,occupy_dt,str_irreg,str_irreg_dt,str_irreg_type,roof_shape,roofcovmat,roofsysmat,roofsystyp,roof_conn,floor_mat,floor_type,floor_conn,position,plan_shape
7.9025091679832,48.925066996086,23836,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT99,RSM99,RST99,RCN99,FC,FC1,FWCP,BPD,PLFR
7.890236,48.9356575,23837,MUR,CLBRH,MOC,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP1,PLFR
7.88169035436383,48.9378848003855,23846,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,MIX,MIX2,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RCN99,FW,FW1,FWC99,BPD,PLFR
7.88453602789981,48.9401716863198,23871,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.8741606627645,48.9415790105897,23875,CR,CIP,MOC,LFINF,DUC,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.88142770913322,48.9386312290091,23887,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87650847353362,48.9410348302337,23896,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RCN99,FW,FW1,FWC99,BPD,PLFR
7.87422957215447,48.9391114161585,23908,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.90799841509434,48.9246967603774,23928,MCF,RW,MO99,LH,DU99,H,3.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFR
7.87364001864517,48.9418138229084,23932,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.89030330722367,48.9357013759791,23945,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88547028378052,48.9372925842398,23998,MUR,RW,MO99,LH,DU99,H,2.0,YBET,RES,RES2,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCP,BP2,PLFL
7.8750123369488,48.9398597748834,24037,MUR,CLBRS,MOC,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCP,BPD,PLFR
7.90020637297714,48.9246432784485,24055,C99,CIP,MO99,LO,DU99,H,2.0,YAPP,MIX,MIX1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.87509647506134,48.9336343244159,24081,C99,CIP,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.90261510998904,48.9255231283075,24084,MUR,CLBRH,MOC,LO,DU99,H,1.0,YAPP,AGR,OCCDT99,IRRE,IRP99,IRN,RSH5,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.88603313073593,48.9315573341991,24086,MUR,ST99,MOCL,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.90765401525002,48.924242697102,24165,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.90794154254852,48.9231173664941,24169,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.90666545679702,48.9241153210428,24203,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88506456491198,48.9319353970367,24240,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BPD,PLFR
7.87713937414071,48.9404701291502,24242,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.88024408158538,48.9390041857746,24252,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.8852310250337,48.9345885279222,24295,W,WLI,MON,LO,DU99,H,1.0,YAPP,GOV,GOV2,IRRE,IRP99,IRN,RSH2,RMT3,RME,RME1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88345844573191,48.9377822556971,24369,MR,RW,MO99,LO,DU99,H,2.0,YAPP,MIX,MIX2,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.8823085681575,48.9371257887153,24370,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES2,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFL
7.87624491057426,48.9391759771587,24374,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.88719742035928,48.9363900876913,24447,MR,RW,MO99,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.88225093275261,48.9324262682838,24460,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88793252792695,48.931971021431,24501,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.89126513175185,48.9346529248212,24506,C99,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES2,IRIR,IRPP,TOR,RSH2,RMT1,RC,RC1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.90203244119302,48.9265684761621,24541,MUR,CB99,MOC,LO,DU99,H,1.0,YAPP,IND,IND2,IRRE,IRP99,IRN,RSH2,RMT6,RME,RME1,RCN99,FN,FT99,FWC99,BPD,PLFR
7.87286165671583,48.9415326175888,24561,C99,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.90908260676114,48.9257488486617,24588,C99,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RC,RC2,RTDP,FC,FC2,FWCP,BPD,PLFR
7.90063405422156,48.924690312438,24601,C99,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRIR,IRPP,TOR,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFT
7.87985574530863,48.9384844967937,24606,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87333995845286,48.94010348779,24631,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.89034020460896,48.9375630478791,24699,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.8740333275184,48.9402639814192,24702,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.88098698876561,48.9329902626474,24736,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT7,RWO,RWO1,RTDP,FW,FW1,FWCP,BPD,PLFR
7.87453659367807,48.9330703750285,24751,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.88133822906583,48.9386488903679,24813,MUR,CLBRS,MOC,LO,DU99,H,2.0,YAPP,IND,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BP2,PLFR
7.88512300749635,48.9329115351577,24901,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCP,BPD,PLFR
7.89126138089358,48.9368357476105,24910,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP2,PLFR
7.89105208039379,48.9309413933031,24912,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.88265302543295,48.9400838390269,24946,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.89136397936835,48.9308471056039,25171,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BPD,PLFR
7.88403028913761,48.9372503134596,25176,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH1,RMN,RC,RC1,RTDP,FN,FT99,FWC99,BP3,PLFR
7.87448028882751,48.9438199776783,25183,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.88331901634833,48.9378051274882,25189,MUR,MUN99,MO99,LO,DU99,H,2.0,Y99,MIX,MIX1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.88682495077478,48.936180754387,25199,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.90616354387115,48.9264796216347,25205,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.87608179261843,48.9393510062848,25206,CR,CIP,MO99,LFINF,DUC,H,1.0,YAPP,IND,OCCDT99,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP1,PLFL
7.88811798594771,48.9356682861474,25219,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.878161,48.948804,25233,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.8751085578843,48.9421659642755,25234,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.8768424106724,48.9409419539137,25241,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.87642281607791,48.9387472311709,25247,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BPD,PLFL
7.90593454642233,48.9257932714262,25256,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.90790793924471,48.923357861991,25314,C99,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.88349863267832,48.9418257378689,25358,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRIR,IRPP,TOR,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFL
7.88439555964179,48.9395492085221,25368,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,COM,MIX2,IRIR,IRPP,TOR,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFL
7.88165063984048,48.9364974896074,25403,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88104586190817,48.9497387350874,25419,MR,RW,MO99,LH,DU99,H,2.0,YAPP,COM,MIX2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.88055235768231,48.950806595442,25428,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.877966,48.950329,25469,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP1,PLFR
7.88229665416316,48.9501902023538,25536,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88425032041637,48.9490121653182,25602,MUR,CLBRS,MOC,LO,DU99,H,1.0,YAPP,VAC,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88163954569801,48.9503036176681,25640,MR,RW,MO99,LH,DU99,H,1.0,YAPP,IND,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.89197040088431,48.9583973560251,25642,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87845578033109,48.9503963133489,25648,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.88359152353258,48.9499100343257,25656,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88313180472437,48.9494562503744,25684,C99,CIP,MO99,LO,DU99,H,1.0,YAPP,VAC,OCCDT99,IRRE,IRP99,IRN,RSH1,RMN,RSM99,RST99,RCN99,FN,FT99,FWC99,BP1,PLFR
7.87936087237183,48.9495806520272,25685,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88219183572887,48.9502858784319,25689,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.88600018279646,48.9490540781807,25728,CR,CIP,MO99,LFINF,DUC,H,1.0,YAPP,RES,COM7,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BPD,PLFL
7.87776145819015,48.9493119627721,25730,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87810415940017,48.9491318265821,25761,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.87698938779468,48.9506434246242,25765,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.8797492253733,48.9510604144257,25769,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.87835255421524,48.95004951293,25790,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.87535461304832,48.9621159917986,25812,CR,CIP,MO99,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.86418959754959,48.9607406755952,25823,CR,CIP,MO99,LFINF,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.86787,48.9615065,25870,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86839058486223,48.9580606723877,25893,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.8685021021029,48.9591391122633,25919,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86896046415553,48.9586780328068,25952,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.87339200811771,48.9564141303907,25983,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86824931535829,48.9594683733542,25986,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.86714459928814,48.9611897674861,25992,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.8683525652725,48.9601596134347,25994,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86905373824624,48.9587763457636,26007,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,MIX1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.87287458656485,48.9606077193999,26024,MR,RW,MO99,LH,DU99,H,2.0,YAPP,AGR,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.87165629039515,48.9601135145585,26055,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.87374798526808,48.9554795127404,26075,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87039234333376,48.9598559882554,26122,MCF,RW,MO99,LH,DU99,H,3.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP2,PLFR
7.87398114654897,48.9559839774565,26134,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86812348965126,48.9613105634628,26138,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87023335056339,48.9600059284025,26146,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87369212610392,48.9566938527792,26167,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.8710024449679,48.960413514803,26170,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP99,PLFL
7.86952357406112,48.9593310569163,26175,W,WLI,MON,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.87370517728937,48.9620634308256,26177,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH5,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP1,PLFR
7.86843716271378,48.9594425521943,26185,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRIR,IRPP,TOR,RSH3,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFL
7.86829006464947,48.9601791377788,26225,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.86947504139285,48.9592458070041,26238,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87375289390956,48.9619504861685,26267,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFL
7.87016606422452,48.9588339639749,26277,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.8820765870735,48.9643532406388,26292,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BP3,PLFR
7.88089786675501,48.9651534753885,26297,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,OCO,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BPD,PLFR
7.88333366335983,48.9651697060681,26336,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IR99,IRP99,IRT99,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.88138914785972,48.9641925620705,26397,MR,RW,MO99,LH,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.88531343616855,48.9658046181078,26402,W,WLI,MON,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH5,RMT7,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88165616450697,48.9638076891275,26415,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.87932261454753,48.9653427398841,26426,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.87970171979424,48.9651542737268,26428,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.8833191844906,48.9641650821101,26432,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BPD,PLFR
7.8832992029582,48.96468046768,26448,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88157317958475,48.964080303358,26451,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
